Date,Open,High,Low,Close,Volume
2026-06-09 00:00:00-04:00,520.5800170898438,520.5800170898438,469.010009765625,491.8599853515625,0
2026-06-12 00:00:00-04:00,517.8400268554688,523.47998046875,500.239990234375,501.4599914550781,0
