Date,Open,High,Low,Close,Volume
2026-06-09 00:00:00-04:00,453.6499938964844,457.489990234375,437.3500061035156,447.0899963378906,20056128
2026-06-12 00:00:00-04:00,456.4200134277344,459.32000732421875,451.94000244140625,454.260009765625,13245320
