Date,Open,High,Low,Close,Volume
2026-06-09,1912.8900146484373,1951.2099609375,1903.969970703125,1942.219970703125,32360881
2026-06-12,1956.9000244140625,1964.0899658203125,1933.6099853515625,1957.8199462890625,26545369
2026-06-18,1883.9100341796875,1902.489990234375,1877.1600341796875,1900.4599609375,65556764
2026-07-02,1918.25,1963.56005859375,1903.8499755859373,1963.3800048828125,32631589
2026-08-06,1941.030029296875,1945.1199951171875,1892.3499755859373,1920.3499755859373,27746636
2026-08-26,2050.340087890625,2073.510009765625,2046.47998046875,2048.8701171875,21683854
2026-08-27,2037.31005859375,2052.2099609375,2035.56005859375,2040.6099853515625,22055829
2026-08-28,2047.6800537109373,2063.199951171875,2045.7900390625,2056.179931640625,17167947
2026-08-31,2047.47998046875,2067.39990234375,2040.550048828125,2040.6199951171875,27026949
2026-09-04,2040.469970703125,2068.969970703125,2029.6199951171875,2055.010009765625,21556735
2026-09-14,1948.47998046875,1977.780029296875,1943.1800537109373,1974.5699462890625,29522955
2026-09-21,1860.449951171875,1871.3499755859373,1845.0799560546875,1853.300048828125,35904194
2026-09-23,1845.8699951171875,1848.8299560546875,1821.0999755859373,1838.1800537109373,31961107
2026-09-24,1828.1400146484373,1837.030029296875,1792.699951171875,1799.5999755859375,35234231
2026-09-25,1788.1099853515625,1794.3499755859375,1774.93994140625,1778.5,30461648
