Date,Open,High,Low,Close,Volume
2026-06-09,258.8399963378906,261.94000244140625,251.6600036621093,256.8099975585937,19043951
2026-06-12,254.7899932861328,255.22999572753903,247.27999877929688,251.7100067138672,15864416
2026-06-18,229.97000122070312,230.8300018310547,224.3800048828125,227.72000122070312,89934806
2026-07-02,254.5800018310547,260.7200012207031,254.22999572753903,259.7699890136719,19944517
2026-08-06,221.97999572753903,225.72000122070312,219.3699951171875,225.25,19012404
2026-08-26,226.3300018310547,229.57000732421875,224.8300018310547,225.9600067138672,15511277
2026-08-27,229.0500030517578,236.0,227.5800018310547,234.009994506836,14567696
2026-08-28,234.0800018310547,234.72000122070312,231.4600067138672,231.82000732421875,12381756
2026-08-31,229.3699951171875,232.6600036621093,228.7700042724609,230.8099975585937,18813597
2026-09-04,229.509994506836,231.3600006103516,227.5,229.9499969482422,10184246
2026-09-14,241.8000030517578,244.58999633789065,237.5800018310547,242.759994506836,17274315
2026-09-21,227.3600006103516,229.5500030517578,223.3600006103516,225.9199981689453,16204558
2026-09-23,226.88999938964844,230.33999633789062,225.82000732421875,225.99000549316406,11390855
